system:index,cell_id,dewpoint,precip,temp_max,temp_mean,wind_speed,.geo
299_0,CA_000299,285.60001436869305,4.541004250313563E-5,295.6755828857422,289.6571559906006,4.915238420095636,"{""type"":""MultiPoint"",""coordinates"":[]}"
300_0,CA_000300,286.1228822072347,2.2285306999947352E-4,294.4722595214844,289.53695742289227,4.0085955603943635,"{""type"":""MultiPoint"",""coordinates"":[]}"
301_0,CA_000301,286.1228822072347,2.2285306999947352E-4,294.4722595214844,289.53695742289227,4.0085955603943635,"{""type"":""MultiPoint"",""coordinates"":[]}"
302_0,CA_000302,286.43033663431805,1.6280139038826746E-4,293.9722595214844,289.34115664164227,2.906026404475716,"{""type"":""MultiPoint"",""coordinates"":[]}"
303_0,CA_000303,286.24552218119305,4.8275912354256434E-4,292.3511657714844,288.8710231781006,3.661074853268148,"{""type"":""MultiPoint"",""coordinates"":[]}"
404_0,CA_000404,285.52481905619305,3.155196259285731E-5,296.4158172607422,290.1508897145589,5.047540783956872,"{""type"":""MultiPoint"",""coordinates"":[]}"
405_0,CA_000405,285.6734193166097,3.438318321968836E-5,297.9783172607422,290.5930283864339,3.6597049588815405,"{""type"":""MultiPoint"",""coordinates"":[]}"
406_0,CA_000406,286.15112113952637,8.251393387581629E-5,296.0855407714844,289.9782009124756,2.76214178364819,"{""type"":""MultiPoint"",""coordinates"":[]}"
407_0,CA_000407,286.15112113952637,8.251393387581629E-5,296.0855407714844,289.9782009124756,2.76214178364819,"{""type"":""MultiPoint"",""coordinates"":[]}"
408_0,CA_000408,286.31884574890137,1.249822432782821E-4,294.8257751464844,289.6396592458089,2.540548461822271,"{""type"":""MultiPoint"",""coordinates"":[]}"
421_0,CA_000421,286.45263481140137,7.235134194161219E-5,293.9763641357422,290.78183046976727,1.779179517192372,"{""type"":""MultiPoint"",""coordinates"":[]}"
422_0,CA_000422,286.45263481140137,7.235134194161219E-5,293.9763641357422,290.78183046976727,1.779179517192372,"{""type"":""MultiPoint"",""coordinates"":[]}"
510_0,CA_000510,285.30191866556805,2.931678841378016E-5,299.1580047607422,291.6647243499756,3.535414263330861,"{""type"":""MultiPoint"",""coordinates"":[]}"
511_0,CA_000511,285.0496400197347,3.3340101936119027E-5,300.1912078857422,291.7526963551839,2.783292808796024,"{""type"":""MultiPoint"",""coordinates"":[]}"
512_0,CA_000512,285.75577608744305,4.228079865242762E-5,297.9585876464844,290.71810976664227,2.2377113434932308,"{""type"":""MultiPoint"",""coordinates"":[]}"
513_0,CA_000513,285.75577608744305,4.228079865242762E-5,297.9585876464844,290.71810976664227,2.2377113434932308,"{""type"":""MultiPoint"",""coordinates"":[]}"
514_0,CA_000514,285.99625460306805,7.470572541024012E-5,296.6695251464844,290.3061631520589,1.8745251480319551,"{""type"":""MultiPoint"",""coordinates"":[]}"
515_0,CA_000515,285.82804171244305,4.4589365074898524E-4,294.8472595214844,289.67245546976727,2.1341097025568807,"{""type"":""MultiPoint"",""coordinates"":[]}"
516_0,CA_000516,285.65055147806805,8.004816825177841E-4,293.2476501464844,289.10263125101727,2.430054563095505,"{""type"":""MultiPoint"",""coordinates"":[]}"
517_0,CA_000517,285.56054496765137,8.29926377036827E-4,292.9078063964844,288.91122500101727,2.2664075302735895,"{""type"":""MultiPoint"",""coordinates"":[]}"
518_0,CA_000518,285.56054496765137,8.29926377036827E-4,292.9078063964844,288.91122500101727,2.2664075302735895,"{""type"":""MultiPoint"",""coordinates"":[]}"
520_0,CA_000520,285.2569154103597,5.824776942517929E-4,293.1597595214844,289.10189882914227,2.187639616654941,"{""type"":""MultiPoint"",""coordinates"":[]}"
526_0,CA_000526,285.49267387390137,8.206689904000086E-5,293.9919891357422,290.2556260426839,1.422355690317233,"{""type"":""MultiPoint"",""coordinates"":[]}"
527_0,CA_000527,285.8982728322347,5.676472733284754E-5,295.6482391357422,291.1826279958089,1.3809749923378383,"{""type"":""MultiPoint"",""coordinates"":[]}"
528_0,CA_000528,285.8982728322347,5.676472733284754E-5,295.6482391357422,291.1826279958089,1.3809749923378383,"{""type"":""MultiPoint"",""coordinates"":[]}"
529_0,CA_000529,286.24609184265137,3.5456066825645394E-5,297.4898376464844,292.0619411468506,1.4429111561173846,"{""type"":""MultiPoint"",""coordinates"":[]}"
616_0,CA_000616,285.30191866556805,2.931678841378016E-5,299.1580047607422,291.6647243499756,3.535414263330861,"{""type"":""MultiPoint"",""coordinates"":[]}"
617_0,CA_000617,285.0496400197347,3.3340101936119027E-5,300.1912078857422,291.7526963551839,2.783292808796024,"{""type"":""MultiPoint"",""coordinates"":[]}"
618_0,CA_000618,285.75577608744305,4.228079865242762E-5,297.9585876464844,290.71810976664227,2.2377113434932308,"{""type"":""MultiPoint"",""coordinates"":[]}"
619_0,CA_000619,285.75577608744305,4.228079865242762E-5,297.9585876464844,290.71810976664227,2.2377113434932308,"{""type"":""MultiPoint"",""coordinates"":[]}"
620_0,CA_000620,285.99625460306805,7.470572541024012E-5,296.6695251464844,290.3061631520589,1.8745251480319551,"{""type"":""MultiPoint"",""coordinates"":[]}"
621_0,CA_000621,285.82804171244305,4.4589365074898524E-4,294.8472595214844,289.67245546976727,2.1341097025568807,"{""type"":""MultiPoint"",""coordinates"":[]}"
622_0,CA_000622,285.65055147806805,8.004816825177841E-4,293.2476501464844,289.10263125101727,2.430054563095505,"{""type"":""MultiPoint"",""coordinates"":[]}"
623_0,CA_000623,285.56054496765137,8.29926377036827E-4,292.9078063964844,288.91122500101727,2.2664075302735895,"{""type"":""MultiPoint"",""coordinates"":[]}"
624_0,CA_000624,285.56054496765137,8.29926377036827E-4,292.9078063964844,288.91122500101727,2.2664075302735895,"{""type"":""MultiPoint"",""coordinates"":[]}"
626_0,CA_000626,285.2569154103597,5.824776942517929E-4,293.1597595214844,289.10189882914227,2.187639616654941,"{""type"":""MultiPoint"",""coordinates"":[]}"
632_0,CA_000632,285.49267387390137,8.206689904000086E-5,293.9919891357422,290.2556260426839,1.422355690317233,"{""type"":""MultiPoint"",""coordinates"":[]}"
