system:index,cell_id,dewpoint,precip,temp_max,temp_mean,wind_speed,.geo
299_0,CA_000299,285.3427098592122,6.947241998886966E-4,291.20753479003906,287.67770258585614,5.7249975435025,"{""type"":""MultiPoint"",""coordinates"":[]}"
300_0,CA_000300,285.7082697550456,0.0056085534669136905,290.90480041503906,287.77836990356445,4.8478369242331265,"{""type"":""MultiPoint"",""coordinates"":[]}"
301_0,CA_000301,285.7082697550456,0.0056085534669136905,290.90480041503906,287.77836990356445,4.8478369242331265,"{""type"":""MultiPoint"",""coordinates"":[]}"
302_0,CA_000302,285.7225926717122,0.00552470463287591,290.56690979003906,287.58232498168945,3.9134416431221757,"{""type"":""MultiPoint"",""coordinates"":[]}"
303_0,CA_000303,285.7916030883789,0.012349313525078287,290.07276916503906,287.56588617960614,4.592371486313039,"{""type"":""MultiPoint"",""coordinates"":[]}"
404_0,CA_000404,285.1957372029622,3.2859521877526277E-4,291.55519104003906,287.88465245564777,6.082491042927594,"{""type"":""MultiPoint"",""coordinates"":[]}"
405_0,CA_000405,285.2618179321289,2.12664184687128E-4,292.15675354003906,287.93120193481445,4.650180428636394,"{""type"":""MultiPoint"",""coordinates"":[]}"
406_0,CA_000406,285.4803237915039,0.0027375318385338687,291.34034729003906,287.67257563273114,3.8097222003775806,"{""type"":""MultiPoint"",""coordinates"":[]}"
407_0,CA_000407,285.4803237915039,0.0027375318385338687,291.34034729003906,287.67257563273114,3.8097222003775806,"{""type"":""MultiPoint"",""coordinates"":[]}"
408_0,CA_000408,285.6158218383789,0.0045367688215947055,290.85401916503906,287.58761469523114,3.589170516041573,"{""type"":""MultiPoint"",""coordinates"":[]}"
421_0,CA_000421,286.2620620727539,0.006766880331156244,291.02198791503906,288.73385492960614,4.145803825660866,"{""type"":""MultiPoint"",""coordinates"":[]}"
422_0,CA_000422,286.2620620727539,0.006766880331156244,291.02198791503906,288.73385492960614,4.145803825660866,"{""type"":""MultiPoint"",""coordinates"":[]}"
510_0,CA_000510,285.2283706665039,1.7490464222191804E-4,293.36183166503906,288.78064854939777,4.673530987568405,"{""type"":""MultiPoint"",""coordinates"":[]}"
511_0,CA_000511,285.1572443644206,1.8734711181878083E-4,293.42823791503906,288.51779047648114,3.8639380998678696,"{""type"":""MultiPoint"",""coordinates"":[]}"
512_0,CA_000512,285.2482274373372,0.0014727138258194827,292.01222229003906,287.73157628377277,3.3262410874484147,"{""type"":""MultiPoint"",""coordinates"":[]}"
513_0,CA_000513,285.2482274373372,0.0014727138258194827,292.01222229003906,287.73157628377277,3.3262410874484147,"{""type"":""MultiPoint"",""coordinates"":[]}"
514_0,CA_000514,285.3803075154622,0.002976248440859308,291.50440979003906,287.62553787231445,2.9938010100338883,"{""type"":""MultiPoint"",""coordinates"":[]}"
515_0,CA_000515,285.3720881144206,0.01153012591373681,290.63722229003906,287.34290440877277,3.2969240041248478,"{""type"":""MultiPoint"",""coordinates"":[]}"
